Site ID,Which folder?,Shared sites,Location description,Borough,Functional area for monitoring,Road type,Is it on the strategic CIO panel?,Easting (UK Grid),Northing (UK Grid),Latitude,Longitude
QWPCY031,Strategic counts,0,Northchurch Road,Hackney,Inner,Local Street,1,532982.82,184256.43,51.541544,-0.083810026
QWPCY032,Strategic counts,CGRCY101,Colebrooke Row,Islington,Inner,Local Street,1,531651.05,183232.45,51.532653,-0.10337409
QWPCY033,Cycleway counts,CGRCY078,River Street,Islington,Central,Local Street,0,531235.23,182846.91,51.529281,-0.10951178
QWPCY034,Cycleway counts,CGRCY080,Calthorpe Street,Camden,Central,B Road,0,530893.18,182376.64,51.525137,-0.11461366
QWPCY035,Cycleway counts,CGRCY060,Guilford Street,Camden,Central,B Road,0,530433.35,182139.19,51.523114,-0.12132823
QWPCY036,Strategic counts,CGRCY124 & CSHCY092,Outer Circle (west),Westminster,Inner,Local Street,0,527587.56,182584.97,51.527762,-0.16216658
QWPCY037,Strategic counts,0,Ordnande Hill,Westminster,Inner,Local Street,1,526881.88,183529.16,51.536414,-0.17199814
QWPCY038,Strategic counts,0,Fairhazel Gardens,Camden,Inner,Local Street,1,526150.04,184309.98,51.543587,-0.18225284
QWPCY039,Strategic counts,0,Maygrove Road,Camden,Inner,Minor Road,1,525121.62,184765.87,51.547914,-0.19692156
QWPCY040,Strategic counts,0,Chatsworth Road,Brent,Outer,Minor Road,1,523984.97,184646.45,51.547095,-0.21335245
QWPCY041,Strategic counts,0,St. Paul's Avenue,Brent,Outer,Minor Road,1,523184.35,184849.76,51.549095,-0.2248127
QWPCY042,Strategic counts,0,Windmill Drive,Wandsworth,Inner,Local Street,1,528660.71,174635.92,51.456083,-0.14960225
QWPCY043,Strategic counts,0,A406 crossing,Redbridge,Outer,MVF,1,542349.17,187353.04,51.56709,0.05242321
QWPCY044,Cycleway counts,0,Meymott Street,Southwark,Central,Local Street,0,531525.82,180162.39,51.505094,-0.10633427
QWPCY045,Cycleway counts,CGRCY093,Great Suffolk Street (north),Southwark,Central,Minor Road,0,531861.09,180089.83,51.50436,-0.10152319
QWPCY046,Cycleway counts,CENCY166,Trinity Street (east),Southwark,Central,Local Street,0,532589.54,179423.5,51.498205,-0.091290407
QWPCY047,Cycleway counts,CENCY004,Southwark Bridge Road,Southwark,Central,A Road,0,532052.5,179677.64,51.500613,-0.098926959
QWPCY048,Cycleway counts,CENCY202,Southwark Bridge Road (south),Southwark,Central,A Road,0,531976.071,179380.862,51.497962,-0.10013223
QWPCY049,Cycleway counts,0,Rockingham Street,Southwark,Central,Local Street,0,532037.56,179215.07,51.496465,-0.099315668
QWPCY050,Strategic counts,0,Rodney Place,Southwark,Inner,Local Street,1,532405.61,178934.16,51.493853,-0.094122878
QWPCY051,Strategic counts,0,Portland Street,Southwark,Inner,Local Street,1,532639.82,178322.51,51.488299,-0.090983923
QWPCY052,Strategic counts,0,Edmund Street,Southwark,Inner,Local Street,1,532779.11,177328.47,51.479334,-0.089342109
QWPCY053,Strategic counts,0,Camberwell Grove,Southwark,Inner,Local Street,1,533135.84,176076.64,51.467999,-0.084690018
QWPCY054,Strategic counts,0,Green Dale,Southwark,Inner,MVF,1,532954.31,175257.54,51.460681,-0.087601984
QWPCY055,Strategic counts,0,Calton Avenue,Southwark,Inner,Minor Road,1,533263.41,174351.63,51.452467,-0.083497853
QWPCY056,Strategic counts,0,Turney Road,Southwark,Inner,Minor Road,1,532755.52,173887.34,51.448417,-0.090978452
QWPCY057,Strategic counts,0,College Road,Southwark,Inner,Minor Road,1,533167.76,173460.16,51.444483,-0.085213648
QWPCY058,Strategic counts,0,Rosendale Road,Lambeth,Inner,Minor Road,1,532297.63,173379.24,51.443958,-0.097755126
QWPCY059,Strategic counts,0,Rosendale Road South,Lambeth,Inner,Minor Road,1,532571.08,172545.3,51.4364,-0.094126882
QWPCY060,Strategic counts,0,Dulwich Wood,Southwark,Inner,Local Street,1,533470.18,171277.87,51.424794,-0.081678335
QWPCY061,Strategic counts,0,College Road (south),Southwark,Inner,Minor Road,1,533320.6,172914.21,51.43954,-0.083218866
QWPCY062,Strategic counts,0,Alleyn Park,Southwark,Inner,Minor Road,1,533170.67,171971.82,51.431101,-0.085730033
QWPCY063,Strategic counts,0,College Road Sydenham Hill,Southwark,Inner,Minor Road,1,533713.58,172024.97,51.43145,-0.077903664
QWPCY064,Strategic counts,0,Capel Road,Newham,Outer,Minor Road,1,541256.84,185997.1,51.55518,0.036119752
QWPCY065,Strategic counts,0,Wanstead Flats,Redbridge,Outer,MVF,1,540597.4,186177.67,51.556962,0.026692478
QWPCY066,Strategic counts,0,Cemetery Road,Newham,Outer,Local Street,1,539816.79,185545.1,51.551477,0.015183184
QWPCY067,Strategic counts,0,East Village,Newham,Outer,MVF,1,538111.18,185280.99,51.549515,-0.00949605
QWPCY068,Strategic counts,0,A12 crossing (Cadogan Close),Tower Hamlets,Inner,Local Street,1,536806.16,184448.26,51.542356,-0.028628486
QWPCY069,Strategic counts,0,Victoria Park,Tower Hamlets,Inner,Local Street,1,536638.41,183932.7,51.53776,-0.031249662
QWPCY070,Strategic counts,0,Parnell Road,Tower Hamlets,Inner,Minor Road,1,536789.18,183929.93,51.537696,-0.029074986
QWPCY071,Strategic counts,0,Meath Gardens,Tower Hamlets,Inner,MVF,1,536036.13,182807.63,51.527796,-0.040358471
QWPCY072,Strategic counts,0,St. Stephens Road,Tower Hamlets,Inner,Local Street,1,536506.98,183498.28,51.533892,-0.033319846
QWPCY073,Strategic counts,0,Hewison Street,Tower Hamlets,Inner,Local Street,1,536930.37,183357.1,51.532522,-0.027265504
QWPCY074,Strategic counts,0,Lichfield Road,Tower Hamlets,Inner,Local Street,1,536553.18,182888.23,51.528399,-0.03287897
QWPCY075,Cycleway counts,CGRCY088,Baylis Road,Lambeth,Central,B Road,0,531229.42,179667.55,51.500715,-0.11078063
QWPCY076,Cycleway counts,CGRCY089,Hercules Road,Lambeth,Central,Local Street,0,531087.06,179377.67,51.498141,-0.11293288
QWPCY077,Cycleway counts,CGRCY046,Newport Street,Lambeth,Central,Local Street,0,530771.05,178794.75,51.492975,-0.11769842
QWPCY078,Cycleway counts,CGRCY041,Vauxhall Walk,Lambeth,Central,Local Street,0,530643.9,178538.32,51.490704,-0.1196358
QWPCY079,Cycleway counts,CSHCY053,South Lambeth Road (at Vauxhall),Lambeth,Inner,A Road,0,530461.83,177929.32,51.485273,-0.12248061
QWPCY080,Strategic counts,0,South Lambeth Road,Lambeth,Inner,A Road,1,530336.86,177578.33,51.482148,-0.12440927
QWPCY081,Strategic counts,0,Tooting Bec Common (north),Wandsworth,Inner,MVF,1,529124.29,172435.97,51.436206,-0.14372967
QWPCY082,Strategic counts,0,Larkhall Lane,Lambeth,Inner,Local Street,1,529535.9,176030.85,51.46842,-0.136505
QWPCY083,Strategic counts,0,Clapham Old Town,Lambeth,Inner,B Road,1,529213.17,175595.87,51.464585,-0.141297
QWPCY084,Strategic counts,0,Clapham Common,Lambeth,Inner,MVF,1,528730.25,175037.59,51.45968,-0.14844912
QWPCY085,Strategic counts,0,Cavendish Road South Circular,Lambeth,Inner,A Road,1,529186.96,174131.34,51.451434,-0.14221975
QWPCY086,Strategic counts,0,Alderbrook Road,Wandsworth,Inner,Local Street,1,528547.44,174172.14,51.451948,-0.15139583
QWPCY087,Strategic counts,0,Cavendish Road,Wandsworth,Inner,Local Street,1,528972.57,173601.16,51.44672,-0.14549078
QWPCY088,Strategic counts,0,Tooting Bec Common (south),Wandsworth,Inner,MVF,1,529003.19,172097.27,51.433196,-0.14559248
QWPCY089,Strategic counts,0,Tooting Bec Road,Wandsworth,Inner,A Road,1,529226.02,171838.79,51.430818,-0.14248069
QWPCY090,Strategic counts,0,Riggindale Road,Lambeth,Inner,Local Street,1,529576.75,171598.49,51.428581,-0.13753653
QWPCY091,Strategic counts,0,Potters Lane,Lambeth,Inner,Local Street,1,529619.39,170901,51.422308,-0.1371731
QWPCY092,Strategic counts,0,Ellison Road,Lambeth,Outer,Local Street,1,530046.59,170178.81,51.415713,-0.13130039
QWPCY093,Strategic counts,0,Norbury Avenue,Croydon,Outer,Minor Road,1,531439.54,169280.58,51.407322,-0.11161294
QWPCY094,Strategic counts,0,Boswell Road,Croydon,Outer,Local Street,1,532144.15,168180,51.397273,-0.10189203
QWPCY095,Strategic counts,0,The Crescent,Croydon,Outer,Local Street,1,532785.88,167491.51,51.390931,-0.092940992
QWPCY096,Strategic counts,0,Kimberley Road,Croydon,Outer,Local Street,1,531961.53,167450.06,51.390755,-0.10479214
QWPCY097,Strategic counts,0,Parsons Mead,Croydon,Outer,Minor Road,1,531769.5,166315.03,51.380599,-0.10797078
QWPCY098,Strategic counts,0,Bedford Park,Croydon,Outer,Local Street,1,532588.32,166162.89,51.379034,-0.096266397
QWPCY099,Strategic counts,0,Sydenham Road,Croydon,Outer,Minor Road,1,532838.3,166912.4,51.385716,-0.092396118
QWPCY100,Strategic counts,0,Lansdowne,Lambeth,Inner,Local Street,1,530242.12,177014.7,51.477101,-0.12596997
QWPCY101,Strategic counts,0,Thurleigh Road,Wandsworth,Inner,Local Street,1,528098.75,174186.95,51.452175,-0.15784899
QWPCY102,Cycleway counts,INNCY589,Wandsworth Common,Wandsworth,Inner,MVF,0,527410.19,173984.85,51.450515,-0.16781767
QWPCY103,Strategic counts,0,Magdalen Road,Wandsworth,Inner,Minor Road,1,526429.13,173291.52,51.444507,-0.18217505
QWPCY104,Strategic counts,0,Wandle Way (Earlsfield),Merton,Inner,MVF,1,526051.37,171532.6,51.428783,-0.18823684
QWPCY105,Strategic counts,0,Kohat Road,Merton,Inner,Local Street,1,526030.87,171318.29,51.426864,-0.1886148
QWPCY106,Strategic counts,0,Ashcombe Road,Merton,Inner,Local Street,1,525349.84,171069.1,51.424777,-0.19849288
QWPCY107,Strategic counts,0,Queens Road,Merton,Inner,Minor Road,1,524942.25,170612.56,51.42076,-0.20450464
QWPCY108,Strategic counts,0,South Park Road,Merton,Inner,Local Street,1,525719.5,170610.58,51.42057,-0.19333668
QWPCY109,Strategic counts,0,Wandle Meadow,Merton,Inner,MVF,1,526118.84,171491.99,51.428399,-0.18728819
QWPCY110,Strategic counts,0,Bancroft Road railway bridge,Tower Hamlets,Inner,Local Street,1,535583.32,182625.81,51.526269,-0.04695462
QWPCY111,Strategic counts,0,Cephas Street,Tower Hamlets,Inner,Local Street,1,535093.94,182219.26,51.522738,-0.054169159
QWPCY112,Cycleway counts,INNCY162,Cambridge Heath Road,Tower Hamlets,Inner,A Road,0,534954.3356,182008.7398,51.520875,-0.056252198
QWPCY113,Strategic counts,0,Cycle path (Bermondsey station - MVF),Southwark,Inner,MVF,1,535149.41,178378.19,51.488208,-0.05483301
QWPCY114,Strategic counts,0,Flyover at Senegal Road (MVF cycle path),Lewisham,Inner,MVF,1,535544.39,178075.52,51.485391,-0.049263561
QWPCY115,Strategic counts,0,Park Avenue North,Brent,Outer,Local Street,1,522762.31,185471.65,51.554776,-0.23067886
QWPCY116,Strategic counts,0,Gladstone Park,Brent,Outer,MVF,1,522641.94,185804.92,51.557795,-0.23230724
QWPCY117,Strategic counts,0,Wandle Meadow Natural Park,Merton,Inner,MVF,1,526384.98,170996.51,51.423891,-0.18364047
QWPCY118,Strategic counts,0,Roseneth Road,Wandsworth,Inner,Local Street,1,528056.21,174280.08,51.45303,-0.15841911
QWPCY119,Strategic counts,0,Meadow Road,Lambeth,Inner,Local Street,1,530713.78,177575.74,51.482034,-0.1189843
QWPCY120,Cycleway counts,INNCY290,Aldebert Terrace,Lambeth,Inner,Local Street,0,530501.8295,177040.6119,51.477275,-0.12223305
QWPCY121,Strategic counts,0,Bromell's  Road,Lambeth,Inner,Local Street,1,529337.36,175357.16,51.462417,-0.13959995
QWPCY122,Strategic counts,0,Clapham Common,Lambeth,Inner,MVF,1,528987.37,174922.99,51.458588,-0.14479385
QWPCY123,Strategic counts,0,Tooting Bec Common,Wandsworth,Inner,MVF,1,529170.59,172111.89,51.433284,-0.14318633
QWPCY124,Strategic counts,0,Barkingside (at Crown Road),Redbridge,Outer,Local Street,1,544644.82,189406.99,51.584953,0.086356817
QWPCY125,Strategic counts,0,Saxton Road,Tower Hamlets,Inner,Local Street,1,536668.6,183220.63,51.531355,-0.031093494
QWPCY126,Strategic counts,0,Mission Grove,Waltham Forest,Outer,Local Street,1,536363.21,188890.42,51.582379,-0.033291014
QWPCY127,Cycleway counts,CSHCY052,Harleyford Road (Kennington Oval),Lambeth,Inner,A Road,0,530802.453,177834.775,51.484341,-0.11760751
QWPCY128,Cycleway counts,CSHCY135,Harleyford Road (2),Lambeth,Inner,A Road,0,530542.412,178003.267,51.48592,-0.12128739
QWPCY129,Strategic counts,0,Prebend Street,Islington,Inner,Minor Road,1,532125.45,183666.85,51.536443,-0.096381748
QWPCY130,Cycleway counts,0,Thameside Walk (Crossness lighthouse),Bexley,Outer,MVF,0,547454.99,181391.67,51.512209,0.12352945
QWPCY131,Cycleway counts,OUTCY397,Thames Path (Thamesmead),Greenwich,Outer,MVF,0,546653.442,181110.087,51.509893,0.11187812
QWPCY132,Cycleway counts,0,Thames Path (Woolwich Ferry),Greenwich,Outer,MVF,0,543477.6,179330.31,51.494713,0.065420922
QWPCY133,Cycleway counts,0,Thames Path (Defiance Walk),Greenwich,Outer,MVF,0,542669.93,179280.11,51.494468,0.053769399
QWPCY134,Cycleway counts,0,Thames Path (Ancorage Point Ind Estate),Greenwich,Outer,MVF,0,540965.13,179147.14,51.4937,0.029186684
QWPCY135,Cycleway counts,OUTCY419,Thames Path (Greenwich Yacht Club),Greenwich,Outer,MVF,0,540197.56,179209.841,51.494448,0.018155772
QWPCY136,Cycleway counts,0,Thames Path (Greenwich Peninsula),Greenwich,Outer,MVF,0,539778.16,179583.96,51.497912,0.01227207
QWPCY137,Cycleway counts,OUTCY222,Southern Way,Greenwich,Outer,Local Street,0,539956.664,178978.807,51.492432,0.014594937
QWPCY138,Cycleway counts,0,Thames Path (Wood Wharf Bridge),Greenwich,Inner,MVF,0,537703.17,177839.77,51.482749,-0.018281059
QWPCY139,Cycleway counts,CSHCY134,Thames Path (University of Greenwich),Greenwich,Outer,MVF,0,538400.13,177931.54,51.483406,-0.008213793
QWPCY140,Cycleway counts,0,Blackwall Tunnel overbridge,Greenwich,Outer,MVF,0,539740.85,178697.15,51.48996,0.011374496
QWPCY141,Cycleway counts,0,Greenway (North Beckton),Newham,Outer,MVF,0,542061.43,182369.14,51.522378,0.04626047
QWPCY142,Cycleway counts,OUTCY391,Greenway (Manor Road),Newham,Outer,MVF,0,539342.506,183145.295,51.530028,0.007401872
QWPCY143,Cycleway counts,INNCY556,Queen Elizabeth Park (Greenway),Newham,Inner,MVF,0,537485.025,183807.905,51.536431,-0.019093614
QWPCY144,Cycleway counts,0,Greenway (at Balham Street),Newham,Outer,MVF,0,540509.26,182650.08,51.525291,0.024017157
QWPCY145,Cycleway counts,0,Greenway (Lee Vally Regional Park),Newham,Outer,MVF,0,538702.61,183324.58,51.531794,-0.001748069
QWPCY146,Cycleway counts,0,Greenway (at Prince Regent Street),Newham,Outer,MVF,0,540934.33,182572.2,51.524484,0.030108144
QWPCY147,Cycleway counts,INNCY533,Thames Path (Fulford Street),Southwark,Inner,MVF,0,534835.401,179745.148,51.500568,-0.058830969
QWPCY148,Cycleway counts,CSHCY043,Jamaica Road (west),Southwark,Inner,A Road,0,533828.24,179684.77,51.500259,-0.073353033
QWPCY149,Cycleway counts,INNCY278,Wolseley Street,Southwark,Inner,Local Street,0,534020.6814,179714.5465,51.500483,-0.070577219
QWPCY150,Cycleway counts,0,Swan Road,Southwark,Inner,Local Street,0,535410.51,179816.83,51.501068,-0.05052489
QWPCY151,Cycleway counts,0,Bermondsey Wall East,Southwark,Inner,Local Street,0,534443.23,179711.81,51.500355,-0.064487968
QWPCY152,Cycleway counts,0,Bean Road,Bexley,Outer,Local Street,0,547636.6,175081.62,51.455465,0.12351445
QWPCY153,Cycleway counts,0,Danson Park,Bexley,Outer,Local Street,0,546807.45,175477.84,51.459238,0.11175573
QWPCY154,Cycleway counts,0,Riefield Road,Greenwich,Outer,Minor Road,0,544500,175300,51.458241,0.078500089
QWPCY155,Cycleway counts,0,Edith Nesbit Walk,Greenwich,Outer,MVF,0,542166.58,175031.35,51.456414,0.044820325
QWPCY156,Cycleway counts,0,Kidbrooke interchange (underpass),Greenwich,Outer,MVF,0,541095,175774.22,51.463358,0.02971194
QWPCY157,Cycleway counts,0,Kidbrooke Gardens,Greenwich,Outer,Local Street,0,540273.5,176515.43,51.470221,0.018180727
QWPCY158,Cycleway counts,OUTCY422,Duke Humphrey Road,Lewisham,Outer,MVF,0,539303.828,176674.907,51.471889,0.004287051
QWPCY159,Cycleway counts,0,The Avenue,Greenwich,Outer,0,0,538507.58,177512.15,51.479615,-0.006838002
QWPCY160,Cycleway counts,0,Straightsmouth,Greenwich,Outer,Local Street,0,538067.98,177365.65,51.478401,-0.013227474
QWPCY161,Cycleway counts,OUTCY111,Hyde Vale,Greenwich,Outer,B Road,0,538338.5786,177088.6781,51.475846,-0.009435982
QWPCY162,Cycleway counts,0,Rochester Way (local street),Greenwich,Outer,Local Street,0,541019.52,176236.64,51.467529,0.028802774
QWPCY163,Cycleway counts,0,Glenesk Road,Greenwich,Outer,Local Street,0,543543.06,175132.38,51.456974,0.064666828
QWPCY164,Cycleway counts,0,Tanner Street,Southwark,Inner,Local Street,0,533595.72,179636.24,51.499882,-0.076725952
QWPCY165,Cycleway counts,0,Rotherhithe Street,Southwark,Inner,Local Street,0,535202.15,179882.48,51.501711,-0.053494436
QWPCY166,Cycleway counts,0,Mauritius Road,Greenwich,Outer,Local Street,0,539483.21,178604.27,51.489188,0.00763849
QWPCY167,Cycleway counts,0,Grand Union Canal (by Horton Bridge),Hillingdon,Outer,MVF,0,506680.41,180072.11,51.509516,-0.46418248
QWPCY168,Cycleway counts,0,Grand Union Canal (Waterway business park),Hillingdon,Outer,MVF,0,508482.22,179954.64,51.508113,-0.43826303
QWPCY169,Cycleway counts,OUTCY427,Grand Union Canal (Hayes & Harlington),Hillingdon,Outer,MVF,0,509969.137,179490.991,51.503656,-0.41698995
QWPCY170,Cycleway counts,0,Grand Union Canal (Bankside),Ealing,Outer,MVF,0,511738.62,180324.6,51.510805,-0.39124943
QWPCY171,Cycleway counts,0,Grand Union Canal (Spikes Bridge moorings),Ealing,Outer,MVF,0,512260.47,181056.74,51.517281,-0.38349776
QWPCY172,Cycleway counts,OUTCY369,Grand Union Canal (Ruislip Road),Ealing,Outer,MVF,0,512833.166,182785.888,51.532707,-0.37469003
QWPCY173,Cycleway counts,0,Grand Union Canal (by The Metropolitan Centre),Ealing,Outer,MVF,0,513448.51,183662.36,51.540466,-0.36554518
QWPCY174,Cycleway counts,0,Grand Union Canal (by Oldfield Lane),Ealing,Outer,MVF,0,514884.81,184518.03,51.547869,-0.34456903
QWPCY175,Cycleway counts,OUTCY378,Grand Union Canal (Alperton),Brent,Outer,MVF,0,517688.691,183655.509,51.539536,-0.30443768
QWPCY176,Cycleway counts,0,Grand Union Canal (by Water Road),Brent,Outer,MVF,0,518802.2,183780.06,51.540426,-0.28834032
QWPCY177,Cycleway counts,OUTCY372,Grand Union Canal (Abbey Road),Brent,Outer,MVF,0,519658.5,183211.47,51.535131,-0.27619652
QWPCY178,Cycleway counts,0,Grand Union Canal (Acton Lane),Ealing,Outer,MVF,0,520750.44,183128.33,51.534153,-0.26048856
QWPCY179,Cycleway counts,0,Canal Way by Scrubs Lane//Mitre Bridge,Hammersmith & Fulham,Inner,MVF,0,522488.58,182253.95,51.525915,-0.23574778
QWPCY180,Cycleway counts,INNCY529,Grand Union Canal (Ladbroke Grove),Kensington & Chelsea,Inner,MVF,0,523821.871,182354.991,51.526533,-0.21650729
QWPCY181,Cycleway counts,0,Cycle lane (pedestrian/cycle path),Westminster,Inner,MVF,0,525708.49,181991.42,51.522854,-0.18944999
QWPCY182,Cycleway counts,0,East Acton Station,Hammersmith & Fulham,Inner,Local Street,0,521692.36,181180.55,51.516444,-0.24758641
QWPCY183,Cycleway counts,INNCY526,Wormwood Scrubs (Baybrook Street),Hammersmith & Fulham,Inner,MVF,0,521990.197,181354.647,51.517944,-0.24323368
QWPCY184,Cycleway counts,0,Scrubs Lane (by Mitre Way),Hammersmith & Fulham,Inner,Local Street,0,522946.85,181691.82,51.520765,-0.22934509
QWPCY185,Cycleway counts,0,Latimer Road (by Latimer Place),Kensington & Chelsea,Inner,Local Street,0,523332.25,181360.21,51.517706,-0.22390019
QWPCY186,Cycleway counts,0,Darfield Way,Kensington & Chelsea,Inner,Local Street,0,523661.14,181088.8,51.51519,-0.21925636
QWPCY187,Cycleway counts,0,High Street (by Landmark Arts Centre),Richmond upon Thames,Outer,A Road,0,516563,171280,51.428547,-0.32473247
QWPCY188,Cycleway counts,0,Riverside Drive,Richmond upon Thames,Outer,MVF,0,516959.89,171768.22,51.432851,-0.31887801
QWPCY189,Cycleway counts,0,Ham Gate Avenue (east side of Upper Ham Road),Richmond upon Thames,Outer,Minor Road,0,517956.46,172071.99,51.435368,-0.30444158
QWPCY190,Cycleway counts,0,Cycle path (by Ham Cross plantation),Richmond upon Thames,Outer,MVF,0,519203.45,171869.76,51.433292,-0.28657839
QWPCY191,Cycleway counts,0,Cycle path (by polo field),Richmond upon Thames,Outer,MVF,0,520513.66,173779.86,51.450181,-0.26709279
QWPCY192,Cycleway counts,0,Cycle path (by Pen's Pond Cafe),Richmond upon Thames,Outer,MVF,0,520515,172517,51.438838,-0.26749332
QWPCY193,Cycleway counts,0,Roahampton Gate (Richmond Park),Wandsworth,Outer,Minor Road,0,521198.48,174201.92,51.453828,-0.25709544
